a01,Savings in the past year,Current Savings,Total Savings,Saving Frequency,Savings diversification
527,1,1,-0.196301193,0.693330638,-0.493815326
528,0,0,-0.236235418,-1.120578168,-0.493815326
529,0,0,-0.236235418,-1.120578168,-0.493815326
530,1,1,-0.218265017,1.056112399,-0.493815326
531,1,1,-0.069842816,0.693330638,-0.493815326
532.1,0,0,-0.236235418,-1.120578168,-0.493815326
532.2,1,1,-0.220927298,1.056112399,-0.493815326
533,1,1,0.562449069,-0.757796407,-0.493815326
534,1,1,-0.20761589,1.056112399,-0.493815326
535.1,0,0,-0.236235418,-1.120578168,-0.493815326
535.2,1,1,0.029992745,-0.757796407,-0.493815326
535.3,1,1,0.163106826,-0.757796407,-0.493815326
535.4,0,0,-0.236235418,-1.120578168,-0.493815326
535.5,1,1,-0.226251862,0.693330638,-0.493815326
536,1,1,-0.211276527,1.056112399,-0.493815326
538,1,1,-0.233573136,1.056112399,-0.493815326
539,1,1,-0.219596157,1.056112399,-0.493815326
540,1,1,-0.220261728,0.693330638,-0.493815326
541,1,1,-0.22292401,1.056112399,-0.493815326
542.1,0,0,-0.236235418,-1.120578168,-0.493815326
542.2,0,0,-0.236235418,-1.120578168,-0.493815326
543,0,0,-0.236235418,-1.120578168,-0.493815326
544,1,1,1.081593986,0.693330638,0.934376058
545,1,1,-0.003285776,-0.395014646,-0.493815326
546,0,0,-0.236235418,-1.120578168,-0.493815326
547,1,1,-0.230245284,1.056112399,-0.493815326
549,1,1,-0.144719487,1.056112399,2.362567443
551,1,1,-0.163022673,1.056112399,0.934376058
552,1,1,0.029992745,-0.395014646,-0.493815326
553,0,0,-0.236235418,-1.120578168,-0.493815326
554,1,1,-0.103121336,1.056112399,-0.493815326
555,0,0,-0.236235418,-1.120578168,-0.493815326
556,1,1,-0.176334081,0.693330638,-0.493815326
557,0,0,-0.236235418,-1.120578168,-0.493815326
558,1,1,0.113055931,0.693330638,0.934376058
559,1,1,-0.036564296,1.056112399,0.934376058
560,1,1,0.762120191,0.693330638,-0.493815326
561,1,1,-0.230910854,1.056112399,-0.493815326
562,1,1,-0.228248573,1.056112399,0.934376058
563,0,0,-0.236235418,-1.120578168,-0.493815326
564,1,1,0.762120191,-0.757796407,-0.493815326
565,1,1,-0.212274883,0.693330638,-0.493815326
567,1,1,-0.116432745,1.056112399,-0.493815326
569,1,1,-0.232907566,1.056112399,-0.493815326
570,1,1,0.091225222,0.693330638,0.934376058
571,1,1,1.840344248,0.693330638,0.934376058
572,1,1,0.10746514,1.056112399,0.934376058
573,1,1,-0.143055561,1.056112399,0.934376058
574,1,1,-0.199396096,1.056112399,-0.493815326
575,1,1,-0.088811573,1.056112399,2.362567443
576,1,1,1.283261819,1.056112399,2.362567443
577,1,1,0.276253795,1.056112399,3.790758827
578,1,1,0.392395831,1.056112399,0.934376058
579,1,1,-0.202624112,1.056112399,-0.493815326
580,1,1,0.173090382,1.056112399,3.790758827
581.11,1,1,-0.219596157,1.056112399,-0.493815326
581.12,1,1,-0.212940453,1.056112399,-0.493815326
581.2,1,1,-0.173006229,1.056112399,2.362567443
581.3,1,1,0.089894081,1.056112399,5.218950212
582.1,1,1,-0.172174266,1.056112399,0.934376058
582.2,0,0,-0.236235418,-1.120578168,-0.493815326
583.1,1,1,-0.228248573,1.056112399,-0.493815326
583.2,1,1,-0.230245284,1.056112399,-0.493815326
584,1,1,-0.198484264,0.693330638,-0.493815326
585,0,0,-0.236235418,-1.120578168,-0.493815326
586,0,0,-0.236235418,-1.120578168,-0.493815326
587,1,1,-0.103121336,1.056112399,0.934376058
588,0,0,-0.236235418,-1.120578168,-0.493815326
589,1,1,-0.179661933,1.056112399,2.362567443
590,0,0,-0.236235418,-1.120578168,-0.493815326
591,1,1,-0.233573136,1.056112399,-0.493815326
592,0,0,-0.236235418,-1.120578168,-0.493815326
593,0,0,-0.236235418,-1.120578168,-0.493815326
594,0,0,-0.236235418,-1.120578168,-0.493815326
595.1,0,0,-0.236235418,-1.120578168,-0.493815326
595.2,0,0,-0.236235418,-1.120578168,-0.493815326
596,0,0,-0.236235418,-1.120578168,-0.493815326
597.1,0,0,-0.236235418,-1.120578168,-0.493815326
597.2,0,0,-0.236235418,-1.120578168,-0.493815326
598,1,1,-0.189645489,1.056112399,2.362567443
599.1,1,1,-0.231576425,-0.757796407,-0.493815326
599.2,1,1,-0.036564296,1.056112399,0.934376058
600,0,0,-0.236235418,-1.120578168,-0.493815326
602,1,1,-0.156366969,0.693330638,-0.493815326
603,0,0,-0.236235418,-1.120578168,-0.493815326
604,1,1,-0.22292401,1.056112399,-0.493815326
605.2,1,1,1.494247637,0.693330638,0.934376058
606,0,0,-0.236235418,-1.120578168,-0.493815326
607,0,0,-0.236235418,-1.120578168,-0.493815326
608,0,0,-0.236235418,-1.120578168,-0.493815326
609,0,0,-0.236235418,-1.120578168,-0.493815326
610,0,0,-0.236235418,-1.120578168,-0.493815326
611,0,0,-0.236235418,-1.120578168,-0.493815326
612,1,1,0.149795418,0.693330638,2.362567443
613,0,0,-0.236235418,-1.120578168,-0.493815326
614,0,0,-0.236235418,-1.120578168,-0.493815326
615,1,1,0.063271265,1.056112399,2.362567443
616,1,1,-0.196301193,0.693330638,0.934376058
617,1,1,0.326171575,0.693330638,2.362567443
618,1,1,-0.182989785,1.056112399,-0.493815326
619,1,1,-0.228248573,-0.757796407,-0.493815326
620,0,0,-0.236235418,-1.120578168,-0.493815326
621,1,1,-0.212274883,0.693330638,-0.493815326
622,0,0,-0.236235418,-1.120578168,-0.493815326
623,0,0,-0.236235418,-1.120578168,-0.493815326
624,1,1,-0.226251862,0.693330638,-0.493815326
625,1,1,-0.196301193,0.693330638,-0.493815326
626.1,1,1,0.029992745,0.693330638,0.934376058
626.2,0,0,-0.236235418,-1.120578168,-0.493815326
627,0,0,-0.236235418,-1.120578168,-0.493815326
628,0,0,-0.236235418,-1.120578168,-0.493815326
629,0,0,-0.236235418,-1.120578168,-0.493815326
630,0,0,-0.236235418,-1.120578168,-0.493815326
631,0,0,-0.236235418,-1.120578168,-0.493815326
632,0,0,-0.236235418,-1.120578168,-0.493815326
633,0,0,-0.236235418,-1.120578168,-0.493815326
634,1,1,-0.078175758,1.41889416,2.362567443
635.1,0,0,-0.236235418,-1.120578168,-0.493815326
635.2,0,0,-0.236235418,-1.120578168,-0.493815326
636,1,1,-0.163022673,1.056112399,-0.493815326
637,0,0,-0.236235418,-1.120578168,-0.493815326
638,0,0,-0.236235418,-1.120578168,-0.493815326
639,0,0,-0.236235418,-1.120578168,-0.493815326
640,1,1,-0.209612601,0.693330638,-0.493815326
641,0,0,-0.236235418,-1.120578168,-0.493815326
642,1,1,-0.189645489,0.693330638,-0.493815326
643,1,1,-0.234238706,1.056112399,-0.493815326
644,1,1,-0.219596157,1.056112399,-0.493815326
645,0,0,-0.236235418,-1.120578168,-0.493815326
646,0,0,-0.236235418,-1.120578168,-0.493815326
648,0,0,-0.236235418,-1.120578168,-0.493815326
650,1,1,-0.196301193,1.056112399,-0.493815326
651,0,0,-0.236235418,-1.120578168,-0.493815326
652,0,0,-0.236235418,-1.120578168,-0.493815326
653,0,0,-0.236235418,-1.120578168,-0.493815326
654.1,0,0,-0.236235418,-1.120578168,-0.493815326
654.2,0,0,-0.236235418,-1.120578168,-0.493815326
655.1,1,1,-0.12508516,1.056112399,3.790758827
655.2,0,0,-0.236235418,-1.120578168,-0.493815326
656,1,1,-0.109777041,0.693330638,-0.493815326
657,0,0,-0.236235418,-1.120578168,-0.493815326
658,1,1,0.029992745,0.693330638,0.934376058
659,1,1,-0.176334081,1.056112399,-0.493815326
660.1,0,0,-0.236235418,-1.120578168,-0.493815326
660.2,1,1,-0.176334081,0.693330638,-0.493815326
661,0,0,-0.236235418,-1.120578168,-0.493815326
662,0,0,-0.236235418,-1.120578168,-0.493815326
663,1,1,-0.196301193,1.056112399,-0.493815326
664,1,1,-0.232907566,0.693330638,-0.493815326
665,0,0,-0.236235418,-1.120578168,-0.493815326
666.1,0,0,-0.236235418,-1.120578168,-0.493815326
666.2,0,0,-0.236235418,-1.120578168,-0.493815326
667,0,0,-0.236235418,-1.120578168,-0.493815326
668,0,0,-0.236235418,-1.120578168,-0.493815326
669,1,1,-0.186650422,0.693330638,-0.493815326
670,0,0,-0.236235418,-1.120578168,-0.493815326
671,0,0,-0.236235418,-1.120578168,-0.493815326
672,0,0,-0.236235418,-1.120578168,-0.493815326
673,1,1,-0.196301193,0.693330638,-0.493815326
674,0,0,-0.236235418,-1.120578168,-0.493815326
675,1,1,-0.209612601,1.056112399,-0.493815326
676,1,1,-0.176334081,0.693330638,-0.493815326
677.1,0,0,-0.236235418,-1.120578168,-0.493815326
677.2,1,1,0.15378884,1.056112399,2.362567443
678,0,0,-0.236235418,-1.120578168,-0.493815326
679,0,0,-0.236235418,-1.120578168,-0.493815326
680,0,0,-0.236235418,-1.120578168,-0.493815326
681,1,1,-0.196301193,0.693330638,-0.493815326
682,0,0,-0.236235418,-1.120578168,-0.493815326
683,1,1,-0.189645489,0.693330638,-0.493815326
684,1,1,-0.126416301,0.693330638,2.362567443
685,1,1,-0.118429456,0.693330638,0.934376058
686,0,0,-0.236235418,-1.120578168,-0.493815326
687,1,1,-0.206284749,0.693330638,-0.493815326
688,1,1,-0.226917432,0.693330638,-0.493815326
689,1,1,-0.219596157,0.693330638,-0.493815326
690,1,1,-0.204953609,0.693330638,0.934376058
692.1,0,0,-0.236235418,-1.120578168,-0.493815326
692.2,1,1,-0.186583865,1.056112399,0.934376058
693,0,0,-0.236235418,-1.120578168,-0.493815326
694,0,0,-0.236235418,-1.120578168,-0.493815326
695,0,0,-0.236235418,-1.120578168,-0.493815326
696,1,1,-0.223988922,0.693330638,0.934376058
697,0,0,-0.236235418,-1.120578168,-0.493815326
698,0,0,-0.236235418,-1.120578168,-0.493815326
699,0,0,-0.236235418,-1.120578168,-0.493815326
700,0,0,-0.236235418,-1.120578168,-0.493815326
701,1,0,-0.236235418,-1.120578168,-0.493815326
702,1,1,-0.216933876,1.056112399,0.934376058
703,1,0,-0.236235418,-1.120578168,-0.493815326
704,1,0,-0.236235418,-1.120578168,-0.493815326
705,1,1,0.096549785,-0.757796407,-0.493815326
706,1,0,-0.236235418,-1.120578168,-0.493815326
707,1,1,-0.229579714,1.056112399,-0.493815326
708,1,1,9.081750262,-0.757796407,5.218950212
709,1,1,-0.096465632,0.693330638,-0.493815326
710.1,1,1,-0.22292401,1.056112399,-0.493815326
710.2,1,0,-0.236235418,-1.120578168,-0.493815326
711,1,1,-0.228248573,1.056112399,-0.493815326
712,1,0,-0.236235418,-1.120578168,-0.493815326
713,1,1,-0.182989785,1.056112399,-0.493815326
714,1,1,-0.169678377,1.056112399,-0.493815326
715,1,0,-0.236235418,-1.120578168,-0.493815326
716,1,1,-0.219596157,1.056112399,-0.493815326
717,1,1,-0.188314348,0.693330638,-0.493815326
718,1,0,-0.236235418,-1.120578168,-0.493815326
719,1,0,-0.236235418,-1.120578168,-0.493815326
720,0,0,-0.236235418,-1.120578168,-0.493815326
721,1,1,-0.169678377,0.693330638,0.934376058
722,1,1,-0.186317637,1.056112399,0.934376058
724,1,1,-0.196301193,1.056112399,-0.493815326
725.1,1,0,-0.236235418,-1.120578168,-0.493815326
725.2,1,1,-0.103121336,0.693330638,-0.493815326
726,1,0,-0.236235418,-1.120578168,-0.493815326
727.1,1,0,-0.236235418,-1.120578168,-0.493815326
727.2,1,1,-0.212274883,1.056112399,-0.493815326
727.3,1,0,-0.236235418,-1.120578168,-0.493815326
728,1,1,-0.103121336,-0.757796407,-0.493815326
729,1,0,-0.236235418,-1.120578168,-0.493815326
730,1,1,-0.069842816,1.056112399,-0.493815326
731,1,1,-0.069842816,0.693330638,-0.493815326
732,1,1,-0.210943742,1.056112399,-0.493815326
733,1,1,-0.213606024,1.056112399,0.934376058
735,1,1,-0.036564296,0.693330638,-0.493815326
736,1,1,-0.202956897,1.056112399,-0.493815326
737.1,1,1,-0.17500294,0.693330638,-0.493815326
737.2,1,0,-0.236235418,-1.120578168,-0.493815326
738,1,0,-0.236235418,-1.120578168,-0.493815326
739,1,1,-0.214271594,1.056112399,0.934376058
740,1,0,-0.236235418,-1.120578168,-0.493815326
741,1,1,-0.228248573,1.056112399,-0.493815326
742,1,1,-0.218265017,1.056112399,-0.493815326
743,1,0,-0.236235418,-1.120578168,-0.493815326
744,1,0,-0.236235418,-1.120578168,-0.493815326
745,1,1,-0.232907566,1.056112399,-0.493815326
746.1,1,1,-0.226251862,1.056112399,-0.493815326
746.2,1,1,-0.136399857,0.693330638,-0.493815326
747,1,1,-0.226251862,1.056112399,-0.493815326
748,1,1,-0.226251862,1.056112399,-0.493815326
749,1,0,-0.236235418,-1.120578168,-0.493815326
750,1,1,-0.069842816,1.056112399,2.362567443
751.1,1,0,-0.236235418,-1.120578168,-0.493815326
751.2,1,1,-0.186317637,0.693330638,0.934376058
752,1,0,-0.236235418,-1.120578168,-0.493815326
753.11,1,1,-0.200294616,1.056112399,0.934376058
753.12,1,1,0.575760477,0.693330638,0.934376058
753.13,1,1,-0.202956897,0.693330638,-0.493815326
753.2,1,1,-0.022620596,1.056112399,0.934376058
754,1,1,-0.216268305,1.056112399,-0.493815326
755,1,0,-0.236235418,-1.120578168,-0.493815326
756,1,1,0.163106826,0.693330638,-0.493815326
757,1,0,-0.236235418,-1.120578168,-0.493815326
758,1,1,-0.199163146,1.056112399,0.934376058
760.1,1,0,-0.236235418,-1.120578168,-0.493815326
760.2,1,0,-0.236235418,-1.120578168,-0.493815326
761.1,1,1,-0.103121336,1.056112399,0.934376058
761.2,1,1,-0.069223836,1.056112399,0.934376058
762,1,1,-0.161691532,1.056112399,0.934376058
763,1,0,-0.236235418,-1.120578168,-0.493815326
764,1,1,0.036648449,0.693330638,-0.493815326
765.11,1,0,-0.236235418,-1.120578168,-0.493815326
765.12,1,1,-0.228581358,1.056112399,-0.493815326
765.2,1,1,0.429334988,-0.757796407,-0.493815326
766,1,1,-0.193372683,1.056112399,-0.493815326
767,1,1,-0.116432745,0.693330638,-0.493815326
768,1,0,-0.236235418,-1.120578168,-0.493815326
769,1,0,-0.236235418,-1.120578168,-0.493815326
770,1,1,0.029992745,-0.757796407,-0.493815326
771,1,1,0.076582673,-0.757796407,-0.493815326
772,1,0,-0.236235418,-1.120578168,-0.493815326
773.1,1,1,-0.22425515,1.056112399,-0.493815326
773.2,1,1,-0.208314739,1.056112399,0.934376058
774,1,1,-0.069842816,0.693330638,-0.493815326
775,1,1,-0.159694821,1.056112399,0.934376058
776,1,1,-0.116432745,0.693330638,-0.493815326
777,1,1,1.208052363,1.056112399,0.934376058
778,1,1,-0.212274883,1.056112399,-0.493815326
779.1,1,0,-0.236235418,-1.120578168,-0.493815326
779.2,1,0,-0.236235418,-1.120578168,-0.493815326
781,1,1,-0.196301193,1.056112399,2.362567443
782,1,1,0.289225762,1.056112399,0.934376058
783,1,1,-0.196301193,1.056112399,-0.493815326
784,1,1,-0.225586291,1.056112399,0.934376058
785,1,0,-0.236235418,-1.120578168,-0.493815326
786,1,1,-0.196301193,0.693330638,-0.493815326
787,1,1,0.203393802,1.056112399,0.934376058
788,1,1,0.109861193,0.693330638,-0.493815326
789,1,1,-0.156366969,0.693330638,-0.493815326
790,1,1,-0.118762241,1.056112399,2.362567443
791,1,1,0.149795418,1.056112399,2.362567443
793,1,0,-0.236235418,-1.120578168,-0.493815326
794,1,1,0.828677231,-0.757796407,0.934376058
795,1,0,-0.236235418,-1.120578168,-0.493815326
796,1,1,0.096549785,-0.757796407,-0.493815326
798,1,1,0.095218644,1.056112399,2.362567443
799,1,1,-0.189645489,1.056112399,-0.493815326
800,1,0,-0.236235418,-1.120578168,-0.493815326
801,1,1,-0.196301193,0.693330638,-0.493815326
803,1,0,-0.236235418,-1.120578168,-0.493815326
804,1,1,0.429334988,-0.757796407,-0.493815326
805.1,1,1,0.429334988,0.693330638,-0.493815326
805.2,1,1,-0.163022673,-0.757796407,-0.493815326
806,1,0,-0.236235418,-1.120578168,-0.493815326
807,1,0,-0.236235418,-1.120578168,-0.493815326
808,1,1,-0.004616916,1.056112399,-0.493815326
809,1,0,-0.236235418,-1.120578168,-0.493815326
810,1,0,-0.236235418,-1.120578168,-0.493815326
811,1,0,-0.236235418,-1.120578168,-0.493815326
812,1,1,-0.220261728,0.693330638,-0.493815326
813,1,1,-0.036564296,1.056112399,0.934376058
814,1,1,-0.14195737,1.056112399,2.362567443
815,1,1,-0.103121336,-0.757796407,-0.493815326
817,1,1,-0.116432745,1.056112399,0.934376058
818,1,1,-0.192973341,1.056112399,0.934376058
819,1,1,0.001706002,1.056112399,0.934376058
820.1,1,1,0.20304105,0.693330638,0.934376058
820.2,1,1,-0.232907566,0.693330638,-0.493815326
821,1,1,-0.036564296,-0.395014646,-0.493815326
822,1,0,-0.236235418,-1.120578168,-0.493815326
823.1,1,1,0.163106826,1.056112399,0.934376058
823.2,1,1,-0.202956897,1.056112399,-0.493815326
824,1,1,0.003369928,0.693330638,-0.493815326
825.1,1,1,8.083394654,0.693330638,2.362567443
825.2,1,0,-0.236235418,-1.120578168,-0.493815326
826,1,0,-0.236235418,-1.120578168,-0.493815326
827,1,0,-0.236235418,-1.120578168,-0.493815326
828,1,1,-0.182989785,0.693330638,0.934376058
829,1,0,-0.236235418,-1.120578168,-0.493815326
830,1,1,-0.196301193,-0.395014646,-0.493815326
831,1,0,-0.236235418,-1.120578168,-0.493815326
832,1,1,0.163106826,0.693330638,-0.493815326
833,1,1,-0.226251862,0.693330638,-0.493815326
836,1,1,-0.212940453,0.693330638,-0.493815326
837,1,1,-0.07649852,0.693330638,-0.493815326
838,1,0,-0.236235418,-1.120578168,-0.493815326
839.1,1,0,-0.236235418,-1.120578168,-0.493815326
839.2,1,1,0.109861193,1.056112399,0.934376058
840,1,0,-0.236235418,-1.120578168,-0.493815326
841,1,1,-0.220261728,1.056112399,-0.493815326
842,1,1,-0.151042406,1.056112399,0.934376058
843,1,1,1.594083198,1.056112399,2.362567443
844,1,1,-0.202291327,1.056112399,0.934376058
845.1,1,1,-0.069676424,1.056112399,2.362567443
845.2,1,1,0.096549785,-0.395014646,-0.493815326
846,1,1,-0.209612601,1.056112399,-0.493815326
847,1,1,0.229663866,1.056112399,3.790758827
848,1,1,-0.233573136,1.056112399,-0.493815326
849,1,1,-0.204288038,1.056112399,0.934376058
850,1,0,-0.236235418,-1.120578168,-0.493815326
851,1,1,-0.156366969,1.056112399,-0.493815326
852,1,1,0.668940334,1.056112399,0.934376058
853,1,1,-0.202956897,1.056112399,-0.493815326
854,1,1,-0.103121336,0.693330638,0.934376058
855,1,1,-0.103121336,-0.757796407,-0.493815326
856,1,0,-0.236235418,-1.120578168,-0.493815326
857,1,1,-0.22292401,1.056112399,-0.493815326
858,1,1,-0.089011244,1.056112399,3.790758827
859,1,0,-0.236235418,-1.120578168,-0.493815326
860.1,1,1,-0.186317637,1.056112399,0.934376058
860.2,1,1,-0.20761589,1.056112399,0.934376058
861,1,1,0.642317518,0.693330638,2.362567443
862,1,1,-0.068045776,1.056112399,0.934376058
863,1,1,0.029992745,0.693330638,-0.493815326
864,1,1,0.098546496,0.693330638,0.934376058
865,1,1,-0.225053835,1.056112399,0.934376058
867,1,1,0.762120191,-0.757796407,-0.493815326
868,1,1,-0.169678377,1.056112399,-0.493815326
869,1,1,-0.042587708,1.056112399,2.362567443
870,0,0,-0.236235418,-1.120578168,-0.493815326
871,1,1,0.429334988,-0.757796407,-0.493815326
872,0,0,-0.236235418,-1.120578168,-0.493815326
873,1,1,-0.20199182,1.056112399,-0.493815326
874,1,1,-0.205619179,0.693330638,-0.493815326
875,0,0,-0.236235418,-1.120578168,-0.493815326
876,0,0,-0.236235418,-1.120578168,-0.493815326
877,0,0,-0.236235418,-1.120578168,-0.493815326
878,1,1,-0.162024317,1.056112399,0.934376058
879,0,0,-0.236235418,-1.120578168,-0.493815326
880,1,1,0.043304153,1.056112399,2.362567443
881,1,1,0.762120191,-0.757796407,-0.493815326
882.1,0,0,-0.236235418,-1.120578168,-0.493815326
882.2,1,1,0.229663866,1.056112399,0.934376058
882.3,1,1,0.495892029,-0.757796407,-0.493815326
883,1,1,-0.21593552,1.056112399,0.934376058
884,1,1,3.424401814,-0.757796407,-0.493815326
886,1,1,-0.177665222,0.693330638,-0.493815326
887,1,1,-0.216268305,1.056112399,0.934376058
888,1,1,1.094905394,-0.757796407,-0.493815326
889,1,1,-0.216268305,1.056112399,-0.493815326
890,0,0,-0.236235418,-1.120578168,-0.493815326
891,1,1,-0.169678377,1.056112399,3.790758827
892,1,1,0.250629334,1.056112399,2.362567443
893,0,0,-0.236235418,-1.120578168,-0.493815326
894,1,1,-0.23124364,1.056112399,-0.493815326
895,1,1,4.45137695,0.693330638,0.934376058
896.11,1,1,0.322843723,-0.757796407,-0.493815326
896.12,0,0,-0.236235418,-1.120578168,-0.493815326
896.2,1,1,-0.204547611,1.056112399,-0.493815326
897,1,1,0.25678586,1.056112399,2.362567443
898,0,0,-0.236235418,-1.120578168,-0.493815326
899,0,0,-0.236235418,-1.120578168,-0.493815326
900,1,1,-0.202956897,1.056112399,-0.493815326
901,1,1,-0.232241995,1.056112399,-0.493815326
902,1,1,-0.228248573,0.693330638,-0.493815326
903,0,0,-0.236235418,-1.120578168,-0.493815326
904,1,1,0.095218644,0.693330638,0.934376058
906,1,1,-0.230245284,1.056112399,-0.493815326
907,1,1,0.890701738,0.693330638,3.790758827
909,0,0,-0.236235418,-1.120578168,-0.493815326
910,1,1,-0.226251862,0.693330638,-0.493815326
911,1,1,0.100543208,1.056112399,0.934376058
912,1,1,-0.22292401,0.693330638,-0.493815326
913,1,1,-0.219596157,0.693330638,-0.493815326
914,1,1,-0.142503137,0.693330638,-0.493815326
915.1,1,1,0.396056468,-0.757796407,-0.493815326
915.2,1,1,0.086566229,1.056112399,2.362567443
916,1,1,0.386072912,1.056112399,3.790758827
917,1,1,-0.206284749,1.056112399,-0.493815326
918,1,1,-0.201625757,0.693330638,-0.493815326
919,1,1,0.163106826,-0.757796407,-0.493815326
920,0,0,-0.236235418,-1.120578168,-0.493815326
921,1,1,0.029992745,0.693330638,-0.493815326
922,1,1,-0.182989785,0.693330638,-0.493815326
923,1,1,-0.09247221,0.693330638,-0.493815326
924,1,1,-0.225586291,1.056112399,-0.493815326
925,1,1,0.302876611,0.693330638,3.790758827
