,a01,Savings in past year,Current Savings,Total Savings,Saving Frequency,Savings diversification
7135,5229.0,1,1,1950.0,6.0,2
7137,5230.0,0,0,0.0,0.0,1
7138,5231.0,0,0,0.0,0.0,1
7139,5232.0,0,0,0.0,0.0,1
7140,5233.1,0,0,0.0,0.0,1
7141,5233.2,0,0,0.0,0.0,1
7145,5234.0,1,1,13200.0,6.0,4
7146,5235.0,0,0,0.0,0.0,1
7147,5236.0,1,1,7710.0,6.0,3
7150,5237.0,1,1,61.0,6.0,1
7151,5238.0,0,0,0.0,0.0,1
7152,5239.0,0,0,0.0,0.0,1
7153,5240.0,1,1,7000.0,1.0,1
7154,5241.0,1,1,31000.0,6.0,2
7156,5242.1,0,0,0.0,0.0,1
7157,5242.2,0,0,0.0,0.0,1
7158,5242.3,0,0,0.0,0.0,1
7159,5243.0,1,1,7565.0,6.0,3
7162,5244.0,0,0,0.0,0.0,1
7163,5245.0,0,0,0.0,0.0,1
7164,5246.0,0,0,0.0,0.0,1
7165,5247.1,1,0,0.0,0.0,1
7167,5247.2,1,1,88000.0,2.0,2
7169,5248.0,1,1,70650.0,5.0,3
7171,5249.1,1,1,3850.0,6.0,2
7173,5249.2,1,1,3600.0,5.0,1
7174,5250.0,1,1,3250.0,6.0,1
7175,5251.0,1,1,8500.0,6.0,2
7177,5252.0,1,1,8000.0,6.0,2
7179,5253.0,0,0,0.0,0.0,1
7180,5254.0,0,0,0.0,0.0,1
7181,5255.1,0,0,0.0,0.0,1
7182,5255.2,0,0,0.0,0.0,1
7183,5256.0,1,1,3620.0,6.0,1
7184,5257.0,1,1,4250.0,6.0,1
7185,5258.1,0,0,0.0,0.0,1
7186,5258.2,1,1,7266.0,6.0,1
7187,5259.0,0,0,0.0,0.0,1
7188,5260.0,1,1,37000.0,6.0,2
7190,5261.0,1,1,48050.0,6.0,2
7192,5262.0,1,1,4550.0,6.0,1
7193,5263.1,1,1,16000.0,6.0,2
7195,5263.2,1,1,800.0,6.0,1
7196,5264.0,1,1,4390.0,6.0,2
7198,5265.0,1,1,5000.0,6.0,1
7199,5266.11,1,1,4000.0,6.0,1
7200,5266.12,1,1,1150.0,6.0,2
7202,5266.2,1,1,3750.0,6.0,1
7203,5267.0,0,0,0.0,0.0,1
7204,5268.0,0,0,0.0,0.0,1
7205,5270.0,1,1,3110.0,6.0,1
7206,5271.0,1,1,106200.0,5.0,2
7208,5273.0,1,1,7500.0,6.0,1
7209,5274.0,1,1,1250.0,6.0,1
7210,5275.0,1,1,10000.0,6.0,1
7211,5276.0,0,0,0.0,0.0,1
7213,5277.0,1,1,45000.0,6.0,2
7214,5278.0,1,1,2250.0,6.0,1
7215,5279.0,1,1,75000.0,1.0,2
7217,5280.0,1,1,2430.0,6.0,1
7219,5281.0,1,1,33150.0,6.0,2
7220,5282.0,1,1,2500.0,6.0,2
7222,5283.0,1,1,4000.0,1.0,1
7223,5284.0,1,1,30000.0,1.0,1
7224,5285.0,1,1,20000.0,6.0,1
7225,5286.0,1,1,20000.0,6.0,1
7226,5287.0,1,1,20000.0,6.0,1
7227,5288.0,1,1,56000.0,6.0,3
7231,5289.0,1,1,54837.0,6.0,3
7233,5290.0,1,1,74351.0,5.0,1
7234,5291.0,1,1,160000.0,1.0,2
7236,5292.0,0,0,0.0,0.0,1
7237,5293.1,0,0,0.0,0.0,1
7238,5294.0,1,1,4250.0,6.0,1
7239,5295.0,1,1,14000.0,6.0,2
7243,5296.0,1,1,21500.0,5.0,3
7244,5298.0,1,1,8148.0,6.0,2
7246,5299.0,0,0,0.0,0.0,1
7247,5300.1,1,1,100000.0,1.0,1
7248,5300.2,0,0,0.0,0.0,1
7249,5300.3,1,1,13000.0,6.0,2
7251,5301.0,1,1,23000.0,6.0,2
7253,5303.0,1,1,1350.0,6.0,1
7254,5304.0,1,1,200000.0,1.0,1
7255,5305.0,1,1,12000.0,5.0,1
7256,5306.0,1,1,4000.0,6.0,1
7257,5307.0,1,1,4000.0,6.0,1
7258,5308.0,0,0,0.0,0.0,1
7259,5309.0,1,1,2000.0,6.0,1
7260,5310.0,1,1,1200.0,6.0,1
7261,5311.0,0,0,0.0,0.0,1
7262,5312.1,0,0,0.0,0.0,1
7263,5312.2,1,1,1000.0,7.0,1
7264,5313.0,0,0,0.0,0.0,1
7265,5314.0,0,0,0.0,0.0,1
7266,5315.0,1,1,10000.0,6.0,1
7267,5316.0,1,1,18000.0,6.0,1
7268,5317.0,1,1,80000.0,1.0,1
7269,5318.0,1,1,24700.0,6.0,2
7271,5319.0,0,0,0.0,0.0,1
7272,5320.0,1,1,8000.0,6.0,2
7274,5321.0,0,0,0.0,0.0,1
7275,5323.0,1,1,800.0,6.0,1
7276,5324.0,1,1,7000.0,6.0,1
7277,5325.0,1,1,100000.0,1.0,1
7279,5326.0,1,1,8400.0,6.0,2
7280,5327.0,1,1,70000.0,1.0,1
7281,5328.0,0,0,0.0,0.0,1
7282,5329.0,1,1,500.0,6.0,1
7283,5330.0,0,0,0.0,0.0,1
7284,5331.0,0,0,0.0,0.0,1
7285,5333.0,0,0,0.0,0.0,1
7286,5334.0,0,0,0.0,0.0,1
7287,5335.0,1,1,897.0,6.0,1
7288,5336.0,1,1,6000.0,6.0,1
7290,5337.0,1,1,51500.0,6.0,2
7291,5338.0,1,1,4580.0,5.0,1
7293,5339.0,1,1,90750.0,6.0,2
7294,5341.0,1,1,4000.0,6.0,1
7295,5342.0,1,1,5500.0,6.0,2
7297,5343.0,1,1,30000.0,6.0,1
7298,5344.0,1,1,35050.0,6.0,2
7300,5345.0,1,1,2500.0,6.0,1
7301,5346.0,1,0,0.0,0.0,1
7302,5347.0,1,0,0.0,0.0,1
7303,5348.0,1,1,110000.0,1.0,1
7304,5349.0,1,1,300.0,5.0,1
7305,5350.0,1,1,10000.0,1.0,1
7306,5351.0,1,1,81500.0,1.0,2
7308,5352.0,1,1,1000.0,6.0,1
7309,5353.0,1,1,7000.0,6.0,1
7310,5354.0,1,1,5000.0,1.0,1
7311,5355.0,0,0,0.0,0.0,1
7313,5356.0,1,1,52500.0,6.0,2
7315,5357.0,1,1,81000.0,5.0,3
7317,5358.0,1,1,86000.0,2.0,1
7318,5359.0,0,0,0.0,0.0,1
7319,5360.1,1,1,50000.0,1.0,1
7320,5360.2,1,1,4000.0,6.0,1
7321,5361.0,1,1,90000.0,1.0,1
7323,5362.0,1,1,63462.0,6.0,2
7324,5364.0,1,1,56000.0,5.0,1
7326,5366.0,1,1,71250.0,6.0,2
7327,5367.0,1,1,5000.0,5.0,1
7328,5368.0,1,1,3500.0,6.0,1
7329,5369.1,1,1,24447.0,6.0,3
7332,5369.2,1,1,6000.0,6.0,1
7333,5370.0,1,1,12000.0,7.0,2
7336,5371.0,1,1,92000.0,6.0,3
7338,5372.0,0,0,0.0,0.0,1
7340,5373.1,1,1,800800.0,6.0,2
7341,5374.0,0,0,0.0,0.0,1
7342,5375.0,0,0,0.0,0.0,1
7343,5376.0,1,1,74000.0,6.0,3
7346,5377.0,0,0,0.0,0.0,1
7347,5378.0,1,1,15000.0,6.0,1
7348,5379.0,1,1,40000.0,1.0,1
7350,5380.0,1,1,29000.0,6.0,3
7352,5381.0,1,1,500.0,5.0,2
7354,5382.0,1,1,110000.0,1.0,1
7355,5383.0,0,0,0.0,0.0,1
7356,5384.0,1,1,100000.0,1.0,1
7357,5385.0,1,1,200000.0,1.0,1
7358,5386.0,1,1,6800.0,5.0,1
7359,5387.0,0,0,0.0,0.0,1
7360,5388.0,1,0,0.0,0.0,1
7362,5389.0,1,1,41261.0,6.0,3
7364,5390.0,1,1,9439.0,6.0,2
7367,5391.0,1,1,36500.0,6.0,2
7369,5392.0,1,1,35000.0,6.0,2
7371,5393.0,1,1,20400.0,6.0,2
7373,5394.1,1,1,103900.0,6.0,3
7376,5394.2,1,1,88050.0,6.0,3
7379,5395.0,1,1,15900.0,5.0,3
7381,5396.0,1,1,104220.0,6.0,2
7383,5398.0,0,0,0.0,0.0,1
7384,5399.0,1,1,4389.0,6.0,1
7385,5400.0,1,1,300000.0,1.0,1
7386,5401.0,1,1,100500.0,6.0,2
7389,5402.0,1,1,9625.0,6.0,2
7390,5403.0,1,1,13000.0,5.0,1
7391,5405.0,1,1,9000.0,5.0,1
7392,5406.0,1,1,115000.0,1.0,2
7394,5407.0,1,1,770000.0,1.0,2
7396,5408.0,1,1,1100.0,6.0,1
7397,5409.0,0,0,0.0,0.0,1
7398,5410.0,1,1,50000.0,5.0,1
7399,5411.0,1,1,750.0,6.0,1
7400,5412.0,1,1,2250.0,6.0,1
7401,5413.0,0,0,0.0,0.0,1
7402,5414.0,1,1,140000.0,1.0,1
7403,5415.0,1,1,29000.0,5.0,1
7404,5416.0,0,0,0.0,0.0,1
7405,5417.0,1,1,20000.0,5.0,1
7406,5419.0,1,1,4000.0,6.0,1
7407,5420.0,1,1,12000.0,5.0,1
7408,5421.0,1,1,51000.0,6.0,2
7410,5422.0,0,0,0.0,0.0,1
7411,5423.0,1,1,15000.0,6.0,1
7412,5424.0,1,1,3000.0,6.0,1
7414,5425.0,1,1,65400.0,6.0,3
7416,5426.0,1,1,2000.0,6.0,1
7417,5427.0,1,1,2000.0,6.0,1
7418,5428.0,1,1,2000.0,6.0,1
7419,5429.0,1,1,57000.0,6.0,2
7421,5430.0,1,1,107000.0,6.0,3
7424,5431.11,0,0,0.0,0.0,1
7425,5431.12,1,1,6000.0,5.0,1
7426,5431.2,0,0,0.0,0.0,1
7427,5431.3,1,1,3500.0,6.0,1
7429,5432.0,1,1,32000.0,6.0,2
7430,5433.0,1,1,16800.0,5.0,1
7431,5434.1,1,1,1450.0,6.0,2
7433,5434.2,1,1,5600.0,6.0,2
7435,5435.0,1,1,52000.0,1.0,2
7437,5436.1,0,0,0.0,0.0,1
7438,5436.2,1,1,200.0,6.0,1
7439,5437.0,1,1,81250.0,6.0,3
7442,5438.0,1,1,1100.0,6.0,1
7443,5439.0,1,1,6000.0,6.0,2
7446,5440.0,1,1,1000.0,6.0,2
7447,5441.0,1,1,2400.0,5.0,1
7448,5442.0,1,1,375000.0,1.0,2
7451,5443.0,1,1,70000.0,5.0,2
7453,5444.0,1,1,103500.0,5.0,2
7455,5445.0,1,1,84000.0,5.0,3
7457,5446.0,0,0,0.0,0.0,1
7458,5447.0,1,1,750.0,6.0,1
7459,5448.0,0,0,0.0,0.0,1
7460,5449.1,0,0,0.0,0.0,1
7461,5449.2,1,1,25000.0,5.0,1
7462,5450.1,0,0,0.0,0.0,1
7463,5450.2,1,1,40000.0,1.0,2
7465,5450.3,1,1,1000.0,1.0,1
7466,5451.0,1,1,150000.0,1.0,1
7467,5452.1,1,1,1500.0,6.0,1
7468,5452.2,1,1,10000.0,6.0,1
7469,5453.0,1,1,40000.0,1.0,1
7471,5454.0,1,1,47000.0,6.0,3
7473,5455.0,1,1,1000.0,6.0,1
7474,5456.0,1,1,6500.0,6.0,2
7476,5457.0,1,1,60000.0,1.0,1
7477,5458.0,1,0,0.0,0.0,1
7478,5459.0,1,1,3000.0,5.0,2
7480,5460.0,1,1,600.0,5.0,1
7481,5461.0,1,1,26400.0,6.0,3
7484,5462.0,1,1,200.0,6.0,1
7485,5463.1,0,0,0.0,0.0,1
7486,5463.2,0,0,0.0,0.0,1
7487,5463.3,0,0,0.0,0.0,1
7488,5464.0,1,1,1000.0,6.0,1
7489,5465.1,0,0,0.0,0.0,1
7490,5465.2,1,1,7000.0,6.0,1
7491,5466.0,1,1,650.0,6.0,1
7492,5467.0,1,1,2000.0,6.0,1
7493,5468.0,0,0,0.0,0.0,1
7494,5469.0,1,1,1200.0,6.0,1
7495,5470.1,1,1,6500.0,6.0,2
7497,5470.2,1,1,2000.0,6.0,1
7498,5471.0,0,0,0.0,0.0,1
7499,5472.0,0,0,0.0,0.0,1
7500,5473.0,1,1,264.0,6.0,1
7501,5474.0,0,0,0.0,0.0,1
7502,5475.0,1,1,50.0,6.0,1
7503,5476.1,1,0,0.0,0.0,1
7504,5476.2,0,0,0.0,0.0,1
7505,5477.0,0,0,0.0,0.0,1
7506,5478.0,1,1,7000.0,6.0,1
7507,5479.0,0,0,0.0,0.0,1
7508,5480.0,1,1,2000.0,6.0,1
7509,5481.0,1,1,58000.0,6.0,2
7511,5482.0,1,1,5000.0,6.0,1
7512,5483.0,1,1,107000.0,6.0,3
7515,5484.0,1,1,8750.0,6.0,2
7517,5485.0,1,1,60000.0,1.0,1
7518,5486.0,0,0,0.0,0.0,1
7519,5487.1,0,0,0.0,0.0,1
7520,5487.2,1,1,10000.0,1.0,1
7521,5488.0,1,1,2000.0,6.0,1
7522,5489.0,0,0,0.0,0.0,1
7523,5490.0,1,0,0.0,0.0,1
7524,5491.1,1,1,5000.0,6.0,1
7525,5492.0,0,0,0.0,0.0,1
7526,5493.0,1,1,5120.0,6.0,2
7528,5494.0,1,1,4000.0,6.0,1
7529,5495.0,1,1,31000.0,6.0,2
7531,5496.0,1,1,4400.0,6.0,2
7533,5497.0,1,1,34000.0,6.0,3
7536,5498.0,0,0,0.0,0.0,1
7537,5499.0,0,0,0.0,0.0,1
7538,5500.0,1,1,1100.0,6.0,1
7539,6501.0,1,1,6200.0,6.0,2
7541,6502.0,1,1,50000.0,1.0,1
7542,6503.0,1,1,340.0,1.0,1
